trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
14,1,1,Medium,1_0.714_0.551.png,1.3012114763259888,0.717,0.552,7.495460510253906,123.31731414794922,1.0,1.4109928607940674,hidden,125.72830963134766,3.0,1.0844676494598389,fixation,1.0
15,1,3,Incongruent,3_0.408_0.245.png,1.32447350025177,0.415,0.25,7.526842951774597,132.11398315429688,1.0,1.1744506359100342,hidden,134.28843688964844,3.0,1.352392315864563,fixation,1.0
16,1,18,Incongruent,18_0.224_0.551.png,1.4387357234954834,0.218,0.554,7.631726145744324,140.96530151367188,1.0,1.3365362882614136,hidden,143.30184936523438,3.0,1.2951898574829102,fixation,1.0
17,1,11,Congruent,11_0.612_0.755.png,1.3705739974975586,0.615,0.751,7.538732051849365,150.0357666015625,1.0,1.0957833528518677,hidden,152.1315460205078,3.0,1.4429486989974976,fixation,1.0
18,1,9,Medium,9_0.408_0.204.png,1.3527685403823853,0.405,0.202,7.722819447517395,158.945068359375,1.0,1.3525724411010742,hidden,161.2976531982422,3.0,1.3702470064163208,fixation,1.0
19,1,8,Medium,8_0.796_0.367.png,1.2722971439361572,0.79,0.362,7.285322546958923,168.02066040039062,1.0,1.2105340957641602,hidden,170.231201171875,3.0,1.0747884511947632,fixation,1.0
20,1,18,Incongruent,18_0.367_0.612.png,1.2429986000061035,0.367,0.622,7.351190447807312,176.57827758789062,1.0,1.1618776321411133,hidden,178.7401580810547,3.0,1.1893128156661987,fixation,1.0
21,1,9,Medium,9_0.184_0.837.png,1.3275083303451538,0.175,0.84,7.741671323776245,185.17247009277344,1.0,1.4034373760223389,hidden,187.57591247558594,3.0,1.3382339477539062,fixation,1.0
22,1,22,Congruent,13b_1.000_0.714.png,1.1905094385147095,1.0,0.706,7.657891392707825,194.2416534423828,1.0,1.454001784324646,hidden,196.69564819335938,3.0,1.2038896083831787,fixation,1.0
23,1,8,Medium,8_1.000_0.755.png,1.251733660697937,1.0,0.756,7.536623239517212,203.09005737304688,1.0,1.2700530290603638,hidden,205.360107421875,3.0,1.2665702104568481,fixation,1.0
24,1,20,Congruent,20_0.694_0.673.png,1.3602123260498047,0.686,0.671,7.538961291313171,211.87840270996094,1.0,1.2408820390701294,hidden,214.11929321289062,3.0,1.298079252243042,fixation,1.0
25,1,11,Congruent,11_0.041_0.429.png,1.2654353380203247,0.041,0.434,7.372271537780762,220.777587890625,1.0,1.149672269821167,hidden,222.92726135253906,3.0,1.2225992679595947,fixation,1.0
26,1,2,Incongruent,2_0.837_0.347.png,1.3741273880004883,0.843,0.354,7.536754727363586,229.415283203125,1.0,1.080806851387024,hidden,231.49609375,3.0,1.4559478759765625,fixation,1.0
27,2,8,Medium,8_0.286_0.571.png,1.1922860145568848,0.279,0.568,7.6876301765441895,0.0,1.0,1.2904857397079468,hidden,2.2904858589172363,3.0,1.3971444368362427,fixation,1.0
28,2,9,Medium,9_0.224_0.265.png,1.4024412631988525,0.216,0.259,7.37151837348938,8.879916191101074,1.0,1.2847663164138794,hidden,11.164682388305664,3.0,1.0867520570755005,fixation,1.0
